Date,Event,Category,TV Spends,Print Spends,OOH Spends,Digital Media Spends,Meta Offline Spends,Meta Online Spends,Google Online Spends,Print Insertions,Print Impressions,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Google Online Impressions,Sales Final Output,Campaign Period Flag,Weekday Flag,,,,
12-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","49,79,75,306",FALSE,FALSE,,,,
13-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","47,31,62,301",FALSE,FALSE,,,,
14-03-2026,Full Month,Air Conditioner,0,2494553.37,460784.31,24509.8,40849.67,0,98039.22,2,21121880,"2,04,248","16,33,986",0,"16,00,640","58,34,86,932",TRUE,TRUE,,,,
15-03-2026,Full Month,Air Conditioner,0,2494553.37,460784.31,24509.8,40849.67,0,98039.22,2,21121880,"2,04,248","16,33,986",0,"16,00,640","60,23,05,807",TRUE,TRUE,,,,
16-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","80,87,22,144",FALSE,FALSE,,,,
17-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","1,05,22,54,228",FALSE,FALSE,,,,
18-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","60,75,57,552",FALSE,FALSE,,,,
19-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","63,52,42,635",FALSE,FALSE,,,,
20-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","67,06,27,404",FALSE,FALSE,,,,
21-03-2026,Full Month,Air Conditioner,0,2494553.37,460784.31,24509.8,40849.67,0,98039.22,2,21121880,"2,04,248","16,33,986",0,"16,00,640","63,39,93,200",TRUE,TRUE,,,,
22-03-2026,Full Month,Air Conditioner,0,2494553.37,460784.31,24509.8,40849.67,0,98039.22,2,21121880,"2,04,248","16,33,986",0,"16,00,640","68,59,94,993",TRUE,TRUE,,,,
23-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","96,73,56,182",FALSE,FALSE,,,,
24-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","1,25,83,18,820",FALSE,FALSE,,,,
25-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","61,05,37,309",FALSE,FALSE,,,,
26-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","58,71,14,516",FALSE,FALSE,,,,
27-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","58,79,90,304",FALSE,FALSE,,,,
28-03-2026,Full Month,Air Conditioner,0,2494553.37,460784.31,24509.8,40849.67,0,98039.22,2,21121880,"2,04,248","16,33,986",0,"16,00,640","1,67,76,49,382",TRUE,TRUE,,,,
29-03-2026,Full Month,Air Conditioner,0,2494553.37,460784.31,24509.8,40849.67,0,98039.22,2,21121880,"2,04,248","16,33,986",0,"16,00,640","69,97,70,816",TRUE,TRUE,,,,
30-03-2026,Full Month,Air Conditioner,0,0,460784.31,24509.8,40849.67,0,98039.22,0,0,"2,04,248","16,33,986",0,"16,00,640","88,25,08,647",FALSE,FALSE,,,,
