Date,Month,Event,Category,TV Spends (cr),Print Spends (cr),Radio Spends (cr),OOH Spends (cr),Digital Media Spends (cr),Meta Offline Spends,Meta Others Spends,Meta Online Spends,Google Online Spends,Affiliate Spends,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Meta Other Impressions,Google Online Impressions,Print Insertions,Print Reach,Sales Final Output
2023-12-17,23-Dec,2nd and 3rd week,Digital,123935.57,589852.1,0,129551.82,238095.24,0,6261.67,22190.68,227128.1,227128.1," 1,984,127 ", -   ," 782,709 "," 634,019 "," 3,708,214 ",2,21121880,"519,872,666"
2023-12-18,23-Dec,2nd and 3rd week,Digital,123935.57,0,0,129551.82,238095.24,0,6261.67,22190.68,227128.1,227128.1," 1,984,127 ", -   ," 782,709 "," 634,019 "," 3,708,214 ",0,21121880,"528,110,493"
2023-12-19,23-Dec,2nd and 3rd week,Digital,123935.57,0,0,129551.82,238095.24,0,6261.67,22190.68,227128.1,227128.1," 1,984,127 ", -   ," 782,709 "," 634,019 "," 3,708,214 ",0,21121880,"656,014,509"
2023-12-20,23-Dec,2nd and 3rd week,Digital,123935.57,0,0,129551.82,238095.24,0,6261.67,22190.68,227128.1,227128.1," 1,984,127 ", -   ," 782,709 "," 634,019 "," 3,708,214 ",0,21121880,"351,786,246"
2023-12-21,23-Dec,2nd and 3rd week,Digital,123935.57,0,0,129551.82,238095.24,0,6261.67,22190.68,227128.1,227128.1," 1,984,127 ", -   ," 782,709 "," 634,019 "," 3,708,214 ",0,21121880,"361,863,132"
2023-12-22,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"359,188,073"
2023-12-23,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"378,411,983"
2023-12-24,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"407,802,219"
2023-12-25,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"493,841,243"
2023-12-26,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"706,150,116"
2023-12-27,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"423,337,888"
2023-12-28,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"419,230,585"
2023-12-29,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"809,234,186"
2023-12-30,23-Dec,2nd and 3rd week,Digital,0,0,0,0,0,0,0,22190.68,227128.1,227128.1, -   , -   , -   ," 634,019 "," 3,708,214 ",0,0,"461,660,139"
2024-01-01,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"448,764,442"
2024-01-02,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"541,366,887"
2024-01-03,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"721,688,499"
2024-01-04,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"441,831,606"
2024-01-05,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"548,314,577"
2024-01-06,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"675,363,871"
2024-01-07,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"430,609,900"
2024-01-08,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"461,105,674"
2024-01-09,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"826,034,042"
2024-01-10,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"760,813,518"
2024-01-11,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"518,914,243"
2024-01-12,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"403,688,148"
2024-01-13,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"393,247,879"
2024-01-14,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"444,927,177"
2024-01-15,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"476,970,039"
2024-01-16,24-Jan,Last 2 weeks,All,0,0,0,0,0,0,0,16750.8,291123.66,291123.66, -   , -   , -   ," 478,594 "," 4,753,039 ",0,0,"515,230,844"
2024-01-17,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"679,471,062"
2024-01-18,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"449,744,887"
2024-01-19,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"549,090,728"
2024-01-20,24-Jan,Last 2 weeks,All,32015.06,2913685.78,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",2,21121880,"481,613,430"
2024-01-21,24-Jan,Last 2 weeks,All,32015.06,2913685.78,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",2,21121880,"459,841,097"
2024-01-22,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"479,951,303"
2024-01-23,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"677,935,438"
2024-01-24,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"845,226,996"
2024-01-25,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"505,242,765"
2024-01-26,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"454,616,348"
2024-01-27,24-Jan,Last 2 weeks,All,32015.06,2913685.78,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",2,21121880,"457,791,885"
2024-01-28,24-Jan,Last 2 weeks,All,32015.06,2913685.78,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",2,21121880,"604,264,186"
2024-01-29,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"781,897,537"
2024-01-30,24-Jan,Last 2 weeks,All,32015.06,0,0,462184.87,883712.48,210922.87,4627.18,16750.8,291123.66,291123.66," 7,364,271 "," 9,587,403 "," 578,398 "," 478,594 "," 4,753,039 ",0,21121880,"1,182,725,196"
2024-02-01,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"2,879,285,348"
2024-02-02,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"458,849,100"
2024-02-03,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"354,715,528"
2024-02-04,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"346,283,213"
2024-02-05,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"409,195,386"
2024-02-06,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"426,763,055"
2024-02-07,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"518,432,395"
2024-02-08,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"727,234,490"
2024-02-09,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"362,080,218"
2024-02-10,24-Feb,2nd and 3rd week,Digital,22643.56,986041.66,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",2,21121880,"368,419,456"
2024-02-11,24-Feb,2nd and 3rd week,Digital,22643.56,986041.66,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",2,21121880,"417,694,149"
2024-02-12,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"400,996,651"
2024-02-13,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"405,780,118"
2024-02-14,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"615,372,432"
2024-02-15,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"803,192,209"
2024-02-16,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"420,427,379"
2024-02-17,24-Feb,2nd and 3rd week,Digital,22643.56,986041.66,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",2,21121880,"402,785,650"
2024-02-18,24-Feb,2nd and 3rd week,Digital,22643.56,986041.66,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",2,21121880,"412,776,699"
2024-02-19,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"456,435,960"
2024-02-20,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"553,432,382"
2024-02-21,24-Feb,2nd and 3rd week,Digital,22643.56,0,14268.21,1509103.64,637993.57,18627.45,20471.76,15349.71,180657.4,180657.4," 5,316,613 "," 846,702 "," 2,558,970 "," 438,563 "," 2,949,509 ",0,21121880,"653,909,262"
2024-02-22,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"878,068,561"
2024-02-23,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"399,668,711"
2024-02-24,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"411,837,165"
2024-02-25,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"435,132,466"
2024-02-26,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"403,198,287"
2024-02-27,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"445,351,461"
2024-02-28,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"650,518,838"
2024-02-29,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"795,276,626"
2024-03-01,24-Feb,2nd and 3rd week,Digital,0,0,0,0,0,0,0,15349.71,180657.4,180657.4, -   , -   , -   ," 438,563 "," 2,949,509 ",0,0,"427,154,384"
2024-03-01,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"390,153,264"
2024-03-02,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"725,467,205"
2024-03-03,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"375,755,479"
2024-03-04,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"448,455,985"
2024-03-05,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"669,963,822"
2024-03-06,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"908,761,066"
2024-03-07,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"459,035,440"
2024-03-08,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"425,040,876"
2024-03-09,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"476,369,151"
2024-03-10,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"484,176,472"
2024-03-11,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"565,051,387"
2024-03-12,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"768,202,019"
2024-03-13,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"857,359,359"
2024-03-14,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"473,561,323"
2024-03-15,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"490,197,302"
2024-03-16,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"523,388,982"
2024-03-17,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"612,466,603"
2024-03-18,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"516,980,679"
2024-03-19,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"912,598,767"
2024-03-20,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"1,176,103,585"
2024-03-21,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"572,368,661"
2024-03-22,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"559,784,949"
2024-03-23,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"574,003,810"
2024-03-24,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"594,540,026"
2024-03-25,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"583,730,333"
2024-03-26,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"782,585,610"
2024-03-27,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"1,043,504,059"
2024-03-28,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"530,995,186"
2024-03-29,24-Mar,Full Month,Air Conditioner,118140.46,0,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",0,21121880,"541,674,734"
2024-03-30,24-Mar,Full Month,Air Conditioner,118140.46,1453063.2,0,500000,263286.31,17188.59,6942.01,27891.23,204280.8,204280.8," 2,194,053 "," 781,300 "," 867,751 "," 796,892 "," 3,335,197 ",2,21121880,"538,406,959"
2024-04-01,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"620,100,536"
2024-04-02,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"675,625,164"
2024-04-03,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"872,484,984"
2024-04-04,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"2,161,375,323"
2024-04-05,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"948,111,736"
2024-04-06,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",2,21121880,"598,749,268"
2024-04-07,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",2,21121880,"577,469,005"
2024-04-08,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"574,501,195"
2024-04-09,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"625,089,742"
2024-04-10,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"816,253,826"
2024-04-11,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"1,286,936,240"
2024-04-12,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"628,741,928"
2024-04-13,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",2,21121880,"633,096,613"
2024-04-14,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",2,21121880,"671,624,327"
2024-04-15,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"829,288,951"
2024-04-16,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"683,153,883"
2024-04-17,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 1,613,426 "," 1,647,356 "," 231,023 "," 954,967 "," 4,511,645 ",0,21121880,"863,960,477"
